ID,RiskScore
327,31.659378041103324
328,47.24083042019468
329,30.015271167279682
330,37.70604492467944
331,87.06472483884275
332,19.83475006006365
333,69.33594961042365
334,62.17696231126526
335,65.59146843784805
336,59.355280017389234
337,26.721390984090178
338,33.60859405600294
339,43.20612944952946
340,70.58599098277396
341,75.21062515841234
342,70.79646806926122
343,64.72231288689842
344,34.07556607465073
345,34.95692935117482
346,38.71054566815215
347,37.39768149769507
348,39.358920703099585
349,23.483774503585916
350,44.47174496727686
351,34.60052308810492
352,59.221834489853656
353,25.533025840901093
354,25.10205614911922
355,31.69693518146886
356,28.65252609651873
357,29.517836903522017
358,29.744244044007445
359,71.60965547021007
360,32.305059095373636
361,29.660669386529097
362,35.16057186152822
363,63.780545020623045
364,52.021535775855476
365,48.67047718193543
366,53.7597165849365
367,30.04261532914505
368,65.6917424303222
369,50.22863268754725
370,35.347446187072094
371,25.98827854018473
372,32.33289425709889
373,72.56480151821064
374,53.05529431616872
375,35.63287629140979
376,27.501386631715555
377,63.94002523202418
378,44.559187191305156
379,66.72735643239855
380,34.49699548431973
381,30.561602218377825
382,62.95095266161271
383,67.39249146753184
384,42.543319876266345
385,65.88947108215189
386,30.209971074996286
387,32.095538943847124
388,53.93177070366663
389,33.03555484272138
390,69.2093446330334
391,67.48726047476043
392,63.92295654059237
393,41.64772408509176
394,75.71038814023979
395,70.20293577359814
396,33.66512141104287
397,25.184499936181805
398,63.7340154645156
399,36.307044605441476
400,50.80833545117584
401,68.55835559759959
402,29.18236331981871
403,66.7277241732651
404,67.47664397857022
405,50.9129339180444
406,31.722937046996044
407,65.87842944230852
408,42.21744443033313
409,31.332965063836482
410,36.4119594307967
411,41.28092811872753
412,37.88023523257533
413,40.52120249060818
414,60.348785005984794
415,45.59146317816113
416,38.73546112821571
417,36.790106560969924
418,29.859126848835544
419,41.47617645077035
420,24.822983232527456
421,37.4937614012571
422,32.321352617680134
423,56.37111388229974
424,23.8020395213646
425,50.26545799859802
426,30.719956375992993
427,33.005681977307184
428,53.450532409596306
429,32.06883703668477
430,59.32068031877145
431,30.076182967637827
432,68.36084211634407
433,65.90508018793807
434,69.484459575278
435,60.92010477861808
436,29.678358582708558
437,70.7342839690602
438,42.48739999792339
439,49.22371384131167
440,72.12181897465838
441,31.513923370571625
442,70.2294777904344
443,66.10079796106099
444,65.05778772201337
445,67.40341739746182
446,70.9671297577602
447,53.599777590587
448,66.05254805800153
449,73.74767168013993
450,69.05890387278673
451,73.99972683714104
452,28.86934597391027
453,56.41310888877003
454,57.76896769615094
455,52.14266362252273
456,47.14225872326273
457,53.358702701812426
458,37.54138914629096
459,56.7346018771995
460,34.26257884275667
461,36.415589883435615
462,30.65033501525777
463,47.917129259130206
464,25.773021828834572
465,50.778341710445815
466,26.74232410591807
467,59.3874502148507
468,36.7145498178328
469,75.34183993933726
470,54.90829495748181
471,69.97432434759175
472,35.43082820179107
473,34.35000037921079
474,28.39012643150304
475,68.5193841328869
476,26.7501308446702
477,73.50341163730167
478,29.692341607202554
479,57.24141317295084
480,56.46344550405364
481,39.63209417389773
482,70.65035456132371
483,38.810861602913214
484,35.258953377643074
485,62.26577877881711
486,67.6773074466667
487,33.296922877638224
488,75.13443240416456
489,26.021161871676444
490,69.50784563172928
491,37.091197011815936
492,68.7241740033252
493,31.623237590033824
494,69.5212987825022
495,35.35693656350635
496,74.10836487858519
497,71.80724800244778
498,39.51823070696051
499,31.383353244633188
500,56.329856753332585
501,42.16705525626148
502,73.09392771440075
503,28.75229952620322
504,45.06505811750294
505,50.628967054809785
506,41.51647053667936
507,73.00637088661922
508,32.906422172816086
509,84.23990997417684
510,37.27756830332912
511,61.81969696520206
512,30.173009994407526
513,86.11995835580163
514,66.1809169667946
515,31.817717276354397
516,44.579864202062524
517,48.00767816304328
518,41.79734553154264
519,45.28897867806903
520,69.65712928975648
521,67.62174470697065
522,72.5235059931073
523,28.776823867694933
524,38.185782333180825
525,67.22981589299798
526,41.77525664475077
527,53.49813494062366
528,26.102221149480254
529,36.434223086721815
530,30.526002354616082
531,23.09371266044267
532,42.76299687046142
533,58.98097257779848
534,54.70495338327544
535,31.964321673612147
536,55.1548070645486
537,77.29316924894653
538,68.10076537865014
539,74.28879325236828
540,64.38819429500145
541,36.79903381273283
542,76.62921414768557
543,47.92630430310446
544,61.615370325493906
545,73.22778396896715
546,75.20102597897899
547,68.14740869265283
548,61.83372890403465
549,47.80963254734148
550,42.41158381120789
551,31.420736918529457
552,50.75197582430788
553,32.4682661877157
554,73.90634216481821
555,47.96729717376935
556,36.88424502066512
557,29.75851517848214
558,71.57956195568492
559,40.14439556826533
560,35.35519345075394
561,68.41848525590115
562,73.71720344519653
563,68.09807271120313
564,28.037252851841846
565,79.22879944067748
566,60.46377877002561
567,45.47959311331729
568,57.54115533146185
569,34.23117056893669
570,74.82894947683944
571,30.450235121881377
572,70.46268528938528
573,54.88564899459079
574,50.03761233108217
575,36.775812913632066
576,41.40212566791194
577,24.58873442043058
578,59.0502057986357
579,29.362075167999716
580,28.883784604386253
581,31.22088544157623
582,74.41916174365545
583,44.8063662534684
584,37.028691891816294
585,31.43946061186586
586,70.38326602485878
587,42.89428119390909
588,46.364132631828916
589,32.729839199395286
590,64.09221534255573
591,41.96958470162473
592,80.61824870451258
593,59.70999268417195
594,61.9611768145871
595,30.446864100715306
596,67.17681335037426
597,40.47212694155809
598,47.7765937541703
599,55.52619171939361
600,33.669039460140425
601,68.01733993229952
602,59.62665744330623
603,72.68864602813741
604,64.50272467093123
605,34.44073237730514
606,37.43400462708612
607,67.11228064889869
608,33.63191308912505
609,30.117121831987458
610,65.84340081608931
611,44.157369072509944
612,34.091181199715635
613,41.029440741227646
614,34.17906094109952
615,35.710042952920325
616,32.88656121633016
617,27.56541633483072
618,54.586508632657065
619,35.01612995008338
620,34.08268171052316
621,55.07619476201124
622,67.53671812161559
623,64.47623999566292
624,35.17474067222894
625,79.6582455160308
626,49.15904374247645
627,68.86373970033888
628,77.54912381072808
629,33.47955990015066
630,37.78805733214197
631,36.52711688801159
632,60.68974209566571
633,43.288836738537434
634,32.37079121562164
635,39.47465151869495
636,34.40422764760534
637,72.10190095956904
638,29.987815737736415
639,76.69679468507479
640,65.84217253137555
641,42.70516364614421
642,37.158467743407776
643,68.3081300086302
644,60.19778330420294
645,29.19463386230601
646,67.89421647345111
647,63.19138957927575
648,55.93808216209142
649,83.29044358821659
650,30.570592362915505
651,30.982805872094946
652,21.92088821881746
653,34.263627349303945
654,31.05138658347003
655,42.98792261560255
656,28.354311018731046
657,77.02126063603318
658,34.66375770364802
659,36.369816874341524
660,40.26043264077293
661,27.870658727824377
662,27.660777991990823
663,31.003812980884128
664,40.56011231291909
665,73.12252070082457
666,25.15978183883909
667,37.960138240049375
668,61.94557338338217
669,37.916619800862634
670,31.496305342988233
671,30.301545889316316
672,24.359618361026698
673,35.68903681952436
674,34.89737638609722
675,72.31909423937898
676,50.779822569547726
677,32.587749865784026
678,36.028214251320044
679,76.81820997719592
680,67.19201240618048
681,41.2151766057383
682,38.26110374644881
683,51.48026825404651
684,29.36178796628793
685,48.89171910926902
686,68.8291861538339
687,34.65358171942934
688,76.57463663882683
689,62.88323912624511
690,36.01459749764783
691,61.27971881989164
692,62.098718983077454
693,31.438929541460976
694,27.331435976592555
695,70.32498653115702
696,52.835966168313675
697,69.24210978309127
698,78.31450435730474
699,32.69726195075023
700,55.745195444574215
701,41.013213550001176
702,28.77892854194068
703,33.73700443941216
704,31.67650610679874
705,27.528889018424127
706,44.14894901073425
707,70.14986558768169
708,58.37569763491124
709,46.49422642380882
710,65.4400911914867
711,56.32667994843848
712,35.75070746107096
713,72.54099954710438
714,70.08203820182027
715,21.649186239625593
716,30.66134646001499
717,67.9148697834905
718,38.89009244144204
719,43.32690048506895
720,66.14756597281217
721,68.02407137936181
722,31.69974744925786
723,31.049607507892656
724,63.40321551382695
725,45.187216190783886
726,30.09326719306536
727,54.04914874273895
728,73.72598832757367
729,30.04570783675621
730,31.49105755609129
731,50.7770479231755
732,29.144240892042404
733,42.25871236983759
734,47.23736270325176
735,29.676822797695923
736,64.3895803540459
737,43.25579893718
738,36.02734748453021
739,27.969321915082134
740,29.149317118670268
741,66.37438490728309
742,51.71482809405488
743,38.57195514381478
744,32.07937114548185
745,49.894541314964194
746,57.06620288425023
747,56.65747875893517
748,33.3799592652403
749,43.75030694652811
750,73.18638997649464
751,42.769333392911186
752,92.15716442850538
753,43.08415396581859
754,37.98095554432048
755,43.281590739568216
756,23.994045426107814
757,70.99764442343692
758,67.69929193040646
759,58.327147463700406
760,30.85198179399149
761,45.502793244815514
762,38.6308519406181
763,35.202971149616296
764,72.52666643509528
765,71.19409359784656
766,31.317201245073996
767,92.08687415083602
768,32.880357847620594
769,40.97368052405566
770,31.217663883302976
771,75.2000580414916
772,64.63241702170808
773,29.59009807326
774,28.879918362787826
775,41.44080643752188
776,37.398575537932196
777,31.630759744479647
778,30.813674707158395
779,37.09289838722066
780,43.49132173539337
781,48.04922566402961
782,73.27662047387213
783,70.62906180254846
784,34.87316556061775
785,27.0740035021988
786,50.762619794938054
787,67.99286413118251
788,71.21211942164217
789,40.69482698183226
790,66.78245122345383
791,32.29331821843201
792,30.153918834665603
793,33.95873569384776
794,79.18790636164398
795,38.0580271021032
796,47.04278810690129
797,32.79016274272324
798,74.1633408202332
799,66.26362243131842
800,67.61307479166334
801,50.78289070420995
802,26.237041183863074
803,52.41084716757356
804,74.55396557318592
805,63.69860622263016
806,64.80796482287352
807,54.336546579346354
808,67.73426162827062
809,50.99038241064835
810,74.39583726981431
811,49.26224281792457
812,30.23278804890723
813,72.99280778526438
814,47.18309124687035
815,78.17947042383476
816,25.837782947130677
817,51.88618685492874
818,73.0182287509261
819,35.931927413050985
820,35.25321017244622
821,48.40219483290033
822,45.84034712619057
823,61.60985755946326
824,72.16869196693955
825,82.82126495127514
826,51.64994697669391
827,42.1465405053608
828,29.292276476521067
829,41.56925561846922
830,32.81217340258182
831,67.81542355791458
832,39.939311101241415
833,51.00721415143703
834,28.164882264557605
835,60.73202898305476
836,30.2163183186195
837,32.83777517052436
838,33.26143308713079
839,54.60187418350844
840,72.40382992180227
841,71.12319793988458
842,58.77015877464516
843,49.20711591847938
844,85.94181493891779
845,35.29419267505968
846,39.99245031955148
847,32.851548802143036
848,72.35915756780943
849,44.10639836344931
850,29.363289553590867
851,61.00106305093096
852,48.01519468763646
853,30.443290841283698
854,33.45793387234592
855,30.71485449012145
856,61.038190471518526
857,27.96778827987895
858,32.42811544810024
859,66.88914146515319
860,31.985670663674902
861,43.0864027685106
862,46.508069933251925
863,30.287757156440197
864,30.12748487108923
865,42.011629407211544
866,79.12418967441417
867,30.364875308667134
868,40.94123474370669
869,64.77566969626163
870,28.19815868077786
871,31.144683208977835
872,61.64500603328574
873,48.655165284823376
874,22.462008484055147
875,70.23131781512079
876,34.63733980000276
877,35.29246668254878
878,42.05184355937468
879,25.03347254901829
880,30.20376933073941
881,31.808221907810747
882,76.42616946323697
883,35.05917360731507
884,49.2771055858711
885,29.31822863877363
886,56.51230279554046
887,50.650364507315366
888,77.80672581697118
889,54.035665410467445
890,31.70145444573665
891,29.38606438385029
892,74.63878245251553
893,32.429289245516834
894,38.30500233376722
895,21.465946049297973
896,52.93708894045115
897,45.793081672799254
898,45.54358913977338
899,71.91190168375795
900,26.339336523859874
901,70.88656486609447
902,78.25730216767784
903,72.7549594932002
904,52.93034830337787
905,81.74548660618333
906,44.64012397508765
907,70.91003881583242
908,47.70721314245993
909,53.706950612601865
910,52.5550793548621
911,72.92275551838424
912,70.18325196719323
913,68.99130326584307
914,34.11997964698135
915,41.38876439578449
916,58.284857344094675
917,51.34215770365983
918,27.36774741148872
919,35.50698176328541
920,25.55043042093965
921,32.590282909059844
922,50.02082231656878
923,41.295462557788305
924,68.44571580151182
925,78.14245901238654
926,55.50788572776928
927,33.820982285501124
928,36.62233829350815
929,29.283800979045093
930,35.43688141748313
931,32.10206253872617
932,29.7071333431371
933,49.72224701138935
934,31.43956146021577
935,49.38829084335422
936,68.00024259990494
937,22.395106339554758
938,64.47485146982955
939,59.99535031846551
940,62.930558628977714
941,41.85312345666111
942,40.36018412101801
943,63.37828957285086
944,27.573109061320615
945,65.04503554689663
946,32.13368716187556
947,56.74650020151755
948,54.63655772999782
949,45.59645152771757
950,25.918793040806744
951,46.78996638768238
952,55.98452313209381
953,51.757804100472406
954,38.70818266639607
955,88.25606759171264
956,62.52968869113091
957,45.026023330481515
958,41.91867820282171
959,31.555154173425734
960,34.79578609006444
961,47.12085104707119
962,32.932324539863245
963,70.01292898168555
964,56.06324316731987
965,36.33213192281897
966,31.944804363600134
967,68.11067907222969
968,30.28353780627012
969,27.044338580757383
970,66.85328106898467
971,34.3313482797041
972,32.08057341167503
973,39.804738668252924
974,38.45873569777409
975,35.262249566480946
976,62.73605657109205
977,70.33234549862902
978,67.19343596323988
979,28.660311184671393
980,54.18256168232243
981,36.50479097919335
982,64.47396262465983
983,31.026039287503803
984,50.25497418511678
985,40.39630555183468
986,31.528148372553133
987,75.15601309649385
988,29.20124967980755
989,71.97776584023046
990,37.870340101709075
991,53.16937009924658
992,35.88435629443986
993,30.453140974500673
994,70.42306484133232
995,23.48975378885396
996,48.68280022852003
997,24.921461505362313
998,74.03258898429596
999,32.01113374686626
1000,31.96588096309566
1001,64.60495341229748
1002,33.99820903603478
1003,64.37372847192053
1004,60.3800325445795
1005,28.671184381824883
1006,75.14321295839646
1007,33.880795392235065
1008,56.920947187614296
1009,31.4473712513567
1010,79.86995858096121
1011,33.03863233726917
1012,33.808524261564564
1013,71.49687503825906
1014,51.10732687472945
1015,68.9601628461458
1016,39.731879260365716
1017,50.16376671240618
1018,30.911755584218067
1019,73.26345445654658
1020,27.81459018719735
1021,43.78992557127332
1022,43.40036203027552
1023,64.71324506510703
1024,65.57825275222748
1025,27.580970579130636
1026,33.99271743436856
1027,30.796048256158436
1028,25.303495604072545
1029,34.32661568074667
1030,62.00245097110929
1031,31.18956988852164
1032,38.16023233701203
1033,31.617012472700285
1034,31.181746130522917
1035,66.41419240375066
1036,73.63654778008588
1037,68.32366353310188
1038,54.9242802213797
1039,64.62589545087745
1040,58.37245167080305
1041,26.04946213776585
1042,65.71946433229303
1043,72.80012509930077
1044,28.388211534870177
1045,69.58360091227398
1046,36.23031440728281
1047,33.62232476391522
1048,48.55669598738424
1049,31.814687383536302
1050,32.97192052709909
1051,68.61900199754189
1052,42.00234489605988
1053,57.24716414327766
1054,66.26627439431488
1055,40.232509833879774
1056,29.785647490913746
1057,30.89470365791011
1058,54.98098412600164
1059,32.05375748935042
1060,66.04522762832826
1061,51.256140782722824
1062,69.44865933181212
1063,56.982961824427676
1064,40.932017154181736
1065,55.34541900751205
1066,54.28109334309766
1067,52.04165405224569
1068,29.523189755748394
1069,37.00334066570444
1070,41.30744020423873
1071,25.61491187446949
1072,41.08526273459464
1073,34.34721086733791
1074,56.4721352608733
1075,37.1802253100657
1076,76.20726639448807
1077,39.586457092131134
1078,59.29137579030457
1079,50.201994839311396
1080,35.56929131351546
1081,30.34918344682832
1082,29.37969715041083
1083,79.47213046416536
1084,58.64272401742899
1085,30.301168455745238
1086,33.18878111835255
1087,69.44338650989746
1088,30.26891806827692
1089,39.530910841119905
1090,31.78277576683654
1091,74.48008167979287
1092,70.18709433441305
1093,32.18461519583008
1094,31.845666616270908
1095,77.58084585819664
1096,37.246969369326045
1097,72.73130906900434
1098,69.4048297808535
1099,75.37679318001864
1100,27.50544530492171
1101,28.921123806244672
1102,58.03092192931456
1103,34.348898199732496
1104,64.84647384102627
1105,36.53891474907029
1106,63.96652868435737
1107,60.62250576639654
1108,25.689813118524963
1109,55.71280954824698
1110,44.18080551248851
1111,53.694679687235706
1112,55.436992458433394
1113,32.477990910235384
1114,66.29751729260246
1115,64.82386560556841
1116,46.95141239152229
1117,39.02558593038904
1118,60.95339039365014
1119,44.58048038182868
1120,35.32979799960732
1121,34.8630783660669
1122,30.591582487712046
1123,33.22557412870883
1124,68.08726282731791
1125,25.17271932560499
1126,62.54510998667021
1127,51.2856233528435
1128,41.74391437417419
1129,38.88008884211164
1130,63.177315028226644
1131,75.3084565908346
1132,37.87273936950708
1133,38.17895854931029
1134,59.66137547453163
1135,49.070934347252624
1136,44.482419266972975
1137,54.15588116169983
1138,49.00470525266937
1139,41.45352613156612
1140,47.71228374737021
1141,46.943485793876356
1142,71.54442609241995
1143,26.722455631050437
1144,67.94369673057611
1145,73.35123957689699
1146,33.42952974239913
1147,47.66023199032041
1148,31.36624995309313
1149,67.02256503118412
1150,27.83667099849479
1151,35.016133000896886
1152,29.186173543364824
1153,62.345226459626666
1154,32.93904612975797
1155,35.48536306390893
1156,27.061174651225773
1157,70.81311877674224
1158,68.30198013285658
1159,64.44967810424045
1160,31.021135610365782
1161,60.621926733504026
1162,76.69608641177243
1163,27.735460497957124
1164,74.02269777763492
1165,61.748366734119614
1166,70.42387717357447
1167,69.73757795754427
1168,32.33120622308958
1169,45.53705316618074
1170,25.017200326559877
1171,73.47357889103846
1172,29.78605216904827
1173,60.23674583818745
1174,63.002507405180005
1175,39.05752461454579
1176,55.364280906952146
1177,66.27116922065619
1178,34.98316639736899
1179,31.81132565192632
1180,39.27477641798117
1181,66.0261988110428
1182,51.247383810528405
1183,32.09154990085158
1184,39.24493749516173
1185,35.23082788677084
1186,68.05806409216153
1187,50.83814171288201
1188,25.762126216600333
1189,29.902001458200626
1190,29.51234727546144
1191,60.080738040305796
1192,44.561461716443766
1193,35.17100493179224
1194,41.665000405253224
1195,43.396590765568675
1196,32.78753028745492
1197,71.0007289389499
1198,36.23708399986286
1199,53.538703715933096
1200,65.81035036560992
1201,35.39482534578108
1202,75.84956705209741
1203,52.06646857551321
1204,61.71992171645654
1205,30.443528639996188
1206,33.2260305961585
1207,68.24782361405767
1208,40.01033046308784
1209,63.37802772527901
1210,52.26522894740549
1211,44.053158021425155
1212,84.83402424319138
1213,44.23990759302506
1214,69.64412689370857
1215,60.10567648146111
1216,27.562687112493528
1217,50.23940569028233
1218,27.915842208631233
1219,61.5427908976594
1220,37.082036169214604
1221,43.41403792728228
1222,41.12546877717585
1223,35.87257734055403
1224,31.649701757531375
1225,54.97298532857303
1226,69.12084326427842
1227,62.05275543145894
1228,37.80368559447129
1229,57.692597339730284
1230,40.58822132126955
1231,30.451036481749178
1232,44.36237180064783
1233,58.42932705037323
1234,64.08096463885225
1235,42.24543363440289
1236,76.83262540602503
1237,54.4760187614705
1238,46.98720783328349
1239,33.650956242016576
1240,34.046828273727314
1241,70.67701039727416
1242,36.58425833059524
1243,31.137512782595095
1244,40.87793227879408
1245,47.172821699489326
1246,66.10600933046395
1247,48.942689557323455
1248,76.01993640670271
1249,31.209405423704737
1250,44.60304091448797
1251,29.431135443252085
1252,30.5017298184632
1253,27.933809672302793
1254,77.55191708578741
1255,54.439269109870416
1256,43.52504830834466
1257,73.25628619806534
1258,59.6285831466654
1259,72.40560858343348
1260,54.9201261966251
1261,34.899526502409245
1262,29.561566487415547
1263,76.99036502598598
1264,29.663454229352524
1265,58.55272748913714
1266,32.14102808724482
1267,68.07469956285368
1268,31.06495095701846
1269,66.75542772228414
1270,36.946400996727505
1271,38.46207725535648
1272,38.137607670265965
1273,41.4123744325798
1274,66.64208070516386
1275,65.78012556690757
1276,62.17073835835774
1277,31.896900116201678
1278,41.382698180214376
1279,28.78297669834886
1280,64.4440760034258
1281,60.86522667425639
1282,48.945189422410735
1283,33.56850735315176
1284,72.74532599498482
1285,80.4538840914147
1286,37.785390317726566
1287,40.217244939598366
1288,45.05728843252025
1289,58.22868551043697
1290,33.44809196720526
1291,74.54917800105518
1292,54.04597377555373
1293,29.749602122753345
1294,43.690058570876744
1295,68.52741211212357
1296,30.031746916251038
1297,33.66559638222631
1298,36.825251232082074
1299,45.05493000064309
1300,39.778035094979096
1301,77.6927824900394
1302,67.88691611895743
1303,63.130927421989945
1304,66.70290208024485
1305,41.84185727041176
1306,67.2575201824482
1307,25.536204466852237
1308,57.97822111269918
1309,34.146334643492835
1310,47.089522272766374
1311,57.48377416249306
1312,69.74541916326197
1313,37.24383512777631
1314,29.731030632534203
1315,30.387475735545475
1316,32.11732769328208
1317,59.20491781995554
1318,32.16480224019993
1319,37.33370704509318
1320,48.48380243630325
1321,33.203254056323786
1322,69.18429077523642
1323,67.15086698210325
1324,46.2339706584006
1325,66.45683741441088
1326,31.05446385645746
1327,28.772809373888872
1328,74.3551933125126
1329,42.18827072104079
1330,65.91001587646946
1331,47.82841207061476
1332,24.3896837130218
1333,36.9686318733395
1334,73.32442648225769
1335,79.33493208419736
1336,72.34155348501417
1337,28.615760965607258
1338,47.63639803083388
1339,53.85648735558563
1340,27.72500862941557
1341,30.987043978261973
1342,35.767365878820215
1343,32.004902250766875
1344,30.739342392632928
1345,34.5497202848032
1346,51.73881158189606
1347,30.168168272196336
1348,73.09797762201067
1349,64.5669892595221
1350,35.702020131491125
1351,63.21258533582915
1352,29.615867044589706
1353,77.60917364509469
1354,71.00678090402036
1355,31.78994182420225
1356,53.52368276088014
1357,30.598465339793357
1358,30.470188181297345
1359,33.69214773612383
1360,53.35816668093524
1361,67.56790164080492
